,hero,Player,Role,Level,Kills,Deaths,Assists,KDA,CS,CS in Team's Jungle,CS in Enemy Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,Shutdown bounty collected,Shutdown bounty lost,TEAM,WIN_LOSE,game_ID,Tournamets,Patch,Date
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,367,Season 3 World Championship,,2013-09-23
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,367,Season 3 World Championship,,2013-09-23
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,367,Season 3 World Championship,,2013-09-23
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,367,Season 3 World Championship,,2013-09-23
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,367,Season 3 World Championship,,2013-09-23
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,LOSS ,367,Season 3 World Championship,,2013-09-23
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,LOSS ,367,Season 3 World Championship,,2013-09-23
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,LOSS ,367,Season 3 World Championship,,2013-09-23
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,LOSS ,367,Season 3 World Championship,,2013-09-23
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,LOSS ,367,Season 3 World Championship,,2013-09-23
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN,368,Season 3 World Championship,,2013-09-23
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN,368,Season 3 World Championship,,2013-09-23
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN,368,Season 3 World Championship,,2013-09-23
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN,368,Season 3 World Championship,,2013-09-23
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN,368,Season 3 World Championship,,2013-09-23
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS ,368,Season 3 World Championship,,2013-09-23
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS ,368,Season 3 World Championship,,2013-09-23
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS ,368,Season 3 World Championship,,2013-09-23
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS ,368,Season 3 World Championship,,2013-09-23
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS ,368,Season 3 World Championship,,2013-09-23
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS,369,Season 3 World Championship,,2013-09-23
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS,369,Season 3 World Championship,,2013-09-23
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS,369,Season 3 World Championship,,2013-09-23
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS,369,Season 3 World Championship,,2013-09-23
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,LOSS,369,Season 3 World Championship,,2013-09-23
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN ,369,Season 3 World Championship,,2013-09-23
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN ,369,Season 3 World Championship,,2013-09-23
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN ,369,Season 3 World Championship,,2013-09-23
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN ,369,Season 3 World Championship,,2013-09-23
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Najin Black Sword,WIN ,369,Season 3 World Championship,,2013-09-23
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,364,Season 3 World Championship,,2013-09-23
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,364,Season 3 World Championship,,2013-09-23
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,364,Season 3 World Championship,,2013-09-23
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,364,Season 3 World Championship,,2013-09-23
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,364,Season 3 World Championship,,2013-09-23
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,364,Season 3 World Championship,,2013-09-23
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,364,Season 3 World Championship,,2013-09-23
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,364,Season 3 World Championship,,2013-09-23
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,364,Season 3 World Championship,,2013-09-23
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,364,Season 3 World Championship,,2013-09-23
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,WIN,365,Season 3 World Championship,,2013-09-23
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,WIN,365,Season 3 World Championship,,2013-09-23
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,WIN,365,Season 3 World Championship,,2013-09-23
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,WIN,365,Season 3 World Championship,,2013-09-23
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,WIN,365,Season 3 World Championship,,2013-09-23
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,LOSS ,365,Season 3 World Championship,,2013-09-23
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,LOSS ,365,Season 3 World Championship,,2013-09-23
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,LOSS ,365,Season 3 World Championship,,2013-09-23
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,LOSS ,365,Season 3 World Championship,,2013-09-23
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,LOSS ,365,Season 3 World Championship,,2013-09-23
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,366,Season 3 World Championship,,2013-09-23
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,366,Season 3 World Championship,,2013-09-23
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,366,Season 3 World Championship,,2013-09-23
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,366,Season 3 World Championship,,2013-09-23
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,366,Season 3 World Championship,,2013-09-23
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,366,Season 3 World Championship,,2013-09-23
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,366,Season 3 World Championship,,2013-09-23
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,366,Season 3 World Championship,,2013-09-23
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,366,Season 3 World Championship,,2013-09-23
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cloud 9,LOSS ,366,Season 3 World Championship,,2013-09-23
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN,363,Season 3 World Championship,,2013-09-22
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN,363,Season 3 World Championship,,2013-09-22
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN,363,Season 3 World Championship,,2013-09-22
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN,363,Season 3 World Championship,,2013-09-22
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN,363,Season 3 World Championship,,2013-09-22
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,LOSS ,363,Season 3 World Championship,,2013-09-22
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,LOSS ,363,Season 3 World Championship,,2013-09-22
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,LOSS ,363,Season 3 World Championship,,2013-09-22
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,LOSS ,363,Season 3 World Championship,,2013-09-22
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,LOSS ,363,Season 3 World Championship,,2013-09-22
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS,362,Season 3 World Championship,,2013-09-22
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS,362,Season 3 World Championship,,2013-09-22
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS,362,Season 3 World Championship,,2013-09-22
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS,362,Season 3 World Championship,,2013-09-22
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS,362,Season 3 World Championship,,2013-09-22
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,WIN ,362,Season 3 World Championship,,2013-09-22
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,WIN ,362,Season 3 World Championship,,2013-09-22
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,WIN ,362,Season 3 World Championship,,2013-09-22
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,WIN ,362,Season 3 World Championship,,2013-09-22
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,WIN ,362,Season 3 World Championship,,2013-09-22
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,WIN,361,Season 3 World Championship,,2013-09-22
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,WIN,361,Season 3 World Championship,,2013-09-22
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,WIN,361,Season 3 World Championship,,2013-09-22
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,WIN,361,Season 3 World Championship,,2013-09-22
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OMG,WIN,361,Season 3 World Championship,,2013-09-22
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,LOSS ,361,Season 3 World Championship,,2013-09-22
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,LOSS ,361,Season 3 World Championship,,2013-09-22
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,LOSS ,361,Season 3 World Championship,,2013-09-22
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,LOSS ,361,Season 3 World Championship,,2013-09-22
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,LOSS ,361,Season 3 World Championship,,2013-09-22
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,LOSS,360,Season 3 World Championship,,2013-09-22
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,LOSS,360,Season 3 World Championship,,2013-09-22
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,LOSS,360,Season 3 World Championship,,2013-09-22
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,LOSS,360,Season 3 World Championship,,2013-09-22
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GamingGear,LOSS,360,Season 3 World Championship,,2013-09-22
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN ,360,Season 3 World Championship,,2013-09-22
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN ,360,Season 3 World Championship,,2013-09-22
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN ,360,Season 3 World Championship,,2013-09-22
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN ,360,Season 3 World Championship,,2013-09-22
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SK Telecom T1,WIN ,360,Season 3 World Championship,,2013-09-22
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,WIN,359,Season 3 World Championship,,2013-09-22
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,WIN,359,Season 3 World Championship,,2013-09-22
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,WIN,359,Season 3 World Championship,,2013-09-22
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,WIN,359,Season 3 World Championship,,2013-09-22
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lemondogs,WIN,359,Season 3 World Championship,,2013-09-22
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS ,359,Season 3 World Championship,,2013-09-22
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS ,359,Season 3 World Championship,,2013-09-22
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS ,359,Season 3 World Championship,,2013-09-22
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS ,359,Season 3 World Championship,,2013-09-22
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team SoloMid,LOSS ,359,Season 3 World Championship,,2013-09-22
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,LOSS,358,Season 3 World Championship,,2013-09-22
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,LOSS,358,Season 3 World Championship,,2013-09-22
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,LOSS,358,Season 3 World Championship,,2013-09-22
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,LOSS,358,Season 3 World Championship,,2013-09-22
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,LOSS,358,Season 3 World Championship,,2013-09-22
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN ,358,Season 3 World Championship,,2013-09-22
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN ,358,Season 3 World Championship,,2013-09-22
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN ,358,Season 3 World Championship,,2013-09-22
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN ,358,Season 3 World Championship,,2013-09-22
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN ,358,Season 3 World Championship,,2013-09-22
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,WIN,357,Season 3 World Championship,,2013-09-22
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,WIN,357,Season 3 World Championship,,2013-09-22
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,WIN,357,Season 3 World Championship,,2013-09-22
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,WIN,357,Season 3 World Championship,,2013-09-22
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samsung Ozone,WIN,357,Season 3 World Championship,,2013-09-22
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mineski,LOSS ,357,Season 3 World Championship,,2013-09-22
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mineski,LOSS ,357,Season 3 World Championship,,2013-09-22
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mineski,LOSS ,357,Season 3 World Championship,,2013-09-22
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mineski,LOSS ,357,Season 3 World Championship,,2013-09-22
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mineski,LOSS ,357,Season 3 World Championship,,2013-09-22
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,356,Season 3 World Championship,,2013-09-22
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,356,Season 3 World Championship,,2013-09-22
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,356,Season 3 World Championship,,2013-09-22
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,356,Season 3 World Championship,,2013-09-22
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gambit Gaming,WIN,356,Season 3 World Championship,,2013-09-22
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team Vulcun,LOSS ,356,Season 3 World Championship,,2013-09-22
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team Vulcun,LOSS ,356,Season 3 World Championship,,2013-09-22
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team Vulcun,LOSS ,356,Season 3 World Championship,,2013-09-22
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team Vulcun,LOSS ,356,Season 3 World Championship,,2013-09-22
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Team Vulcun,LOSS ,356,Season 3 World Championship,,2013-09-22
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,355,Season 3 World Championship,,2013-09-22
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,355,Season 3 World Championship,,2013-09-22
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,355,Season 3 World Championship,,2013-09-22
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,355,Season 3 World Championship,,2013-09-22
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fnatic,WIN,355,Season 3 World Championship,,2013-09-22
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mineski,LOSS ,355,Season 3 World Championship,,2013-09-22
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mineski,LOSS ,355,Season 3 World Championship,,2013-09-22
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mineski,LOSS ,355,Season 3 World Championship,,2013-09-22
